scet,name,value,unit
2025-354T12:23:38,ErrN,00.2,
2025-354T12:23:38,AuxStatus,DS1R,
2025-354T12:23:39,AvgVin,240.9,U
2025-354T12:23:39,AvgVout,240.7,U
2025-354T12:23:39,AvgAmps,0013.0,I
2025-354T12:23:39,Avg_kVA,03.1291,S
2025-354T12:23:39,Avg_kW,-004.393,P
2025-354T12:23:39,PSats,000,
2025-354T12:23:39,NSats,000,
2025-354T12:23:39,SF,000,
2025-354T12:23:39,GDE,000,
2025-354T12:23:39,ErrP,00.0,
2025-354T12:23:39,ErrN,00.2,
2025-354T12:23:39,AuxStatus,DS1R,
2025-354T12:23:39,AvgVin,240.7,U
2025-354T12:23:39,AvgVout,240.6,U
2025-354T12:23:39,AvgAmps,0013.0,I
2025-354T12:23:39,Avg_kVA,03.1278,S
2025-354T12:23:39,Avg_kW,-005.908,P
2025-354T12:23:39,PSats,000,
2025-354T12:23:39,NSats,000,
2025-354T12:23:39,SF,000,
2025-354T12:23:39,GDE,000,
2025-354T12:23:39,ErrP,00.0,
2025-354T12:23:39,ErrN,00.0,
2025-354T12:23:39,AuxStatus,DS1R,
2025-354T12:23:40,AvgVin,240.8,U
2025-354T12:23:40,AvgVout,240.6,U
2025-354T12:23:40,AvgAmps,0013.0,I
2025-354T12:23:40,Avg_kVA,03.1278,S
2025-354T12:23:40,Avg_kW,-005.527,P
2025-354T12:23:40,PSats,000,
2025-354T12:23:40,NSats,000,
2025-354T12:23:40,SF,000,
2025-354T12:23:40,GDE,000,
2025-354T12:23:40,ErrP,00.0,
2025-354T12:23:40,ErrN,00.0,
2025-354T12:23:40,AuxStatus,DS1R,
2025-354T12:23:40,AvgVin,240.7,U
2025-354T12:23:40,AvgVout,240.6,U
2025-354T12:23:40,AvgAmps,0013.0,I
2025-354T12:23:40,Avg_kVA,03.1278,S
2025-354T12:23:40,Avg_kW,-005.258,P
2025-354T12:23:40,PSats,000,
2025-354T12:23:40,NSats,000,
2025-354T12:23:40,SF,000,
2025-354T12:23:40,GDE,000,
2025-354T12:23:40,ErrP,00.0,
2025-354T12:23:40,ErrN,00.0,
2025-354T12:23:40,AuxStatus,DS1R,
2025-354T12:23:41,Fault,3E,none
2025-354T12:23:41,Fault,3E,none
2025-354T12:23:41,AvgVin,240.7,U
2025-354T12:23:41,AvgVout,240.6,U
2025-354T12:23:41,AvgAmps,0013.0,I
2025-354T12:23:41,Avg_kVA,03.1278,S
2025-354T12:23:41,Avg_kW,-005.508,P
2025-354T12:23:41,PSats,000,
2025-354T12:23:41,NSats,000,
2025-354T12:23:41,SF,000,
2025-354T12:23:41,GDE,000,
2025-354T12:23:41,ErrP,00.0,
2025-354T12:23:41,ErrN,00.2,
2025-354T12:23:41,AuxStatus,DS1R,
2025-354T12:23:41,AvgVin,548.7,U
2025-354T12:23:41,AvgVout,548.7,U
2025-354T12:23:41,AvgAmps,2191.0,I
2025-354T12:23:41,Avg_kVA,93.2017,S
2025-354T12:23:41,Avg_kW,+026.430,P
2025-354T12:23:41,PSats,062,
2025-354T12:23:41,NSats,062,
2025-354T12:23:41,SF,062,
2025-354T12:23:41,GDE,062,
2025-354T12:23:41,ErrP,20.6,
2025-354T12:23:41,ErrN,12.4,
2025-354T12:23:41,AuxStatus,CS1R,
2025-354T12:23:42,Fault,FA,none
2025-354T12:23:42,AvgVin,240.6,U
2025-354T12:23:42,AvgVout,240.4,U
2025-354T12:23:42,AvgAmps,0013.0,I
2025-354T12:23:42,Avg_kVA,03.1252,S
2025-354T12:23:42,Avg_kW,-004.336,P
2025-354T12:23:42,PSats,000,
2025-354T12:23:42,NSats,000,
2025-354T12:23:42,SF,000,
2025-354T12:23:42,GDE,000,
2025-354T12:23:42,ErrP,00.0,
2025-354T12:23:42,ErrN,00.0,
2025-354T12:23:42,AuxStatus,CS1R,
2025-354T12:23:42,AvgVin,240.4,U
2025-354T12:23:42,AvgVout,240.3,U
2025-354T12:23:42,AvgAmps,0013.0,I
2025-354T12:23:42,Avg_kVA,03.1239,S
2025-354T12:23:42,Avg_kW,-005.596,P
2025-354T12:23:42,PSats,000,
2025-354T12:23:42,NSats,000,
2025-354T12:23:42,SF,000,
2025-354T12:23:42,GDE,000,
2025-354T12:23:42,ErrP,00.0,
2025-354T12:23:42,ErrN,00.0,
2025-354T12:23:42,AuxStatus,CS1R,
2025-354T12:23:43,AvgVin,240.4,U
2025-354T12:23:43,AvgVout,240.3,U
2025-354T12:23:43,AvgAmps,0013.0,I
2025-354T12:23:43,Avg_kVA,03.1239,S
2025-354T12:23:43,Avg_kW,-005.527,P
2025-354T12:23:43,PSats,000,
2025-354T12:23:43,NSats,000,
2025-354T12:23:43,SF,000,
2025-354T12:23:43,GDE,000,
2025-354T12:23:43,ErrP,00.0,
2025-354T12:23:43,ErrN,00.0,
2025-354T12:23:43,AuxStatus,CS1R,
2025-354T12:23:43,AvgVin,240.4,U
2025-354T12:23:43,AvgVout,240.3,U
2025-354T12:23:43,AvgAmps,0013.0,I
2025-354T12:23:43,Avg_kVA,03.1239,S
2025-354T12:23:43,Avg_kW,-005.239,P
2025-354T12:23:43,PSats,000,
2025-354T12:23:43,NSats,000,
2025-354T12:23:43,SF,000,
2025-354T12:23:43,GDE,000,
2025-354T12:23:43,ErrP,00.0,
2025-354T12:23:43,ErrN,00.0,
2025-354T12:23:43,AuxStatus,CS1R,
2025-354T12:23:44,AvgVin,240.6,U
2025-354T12:23:44,AvgVout,240.4,U
2025-354T12:23:44,AvgAmps,0013.0,I
2025-354T12:23:44,Avg_kVA,03.1252,S
2025-354T12:23:44,Avg_kW,-004.448,P
2025-354T12:23:44,PSats,000,
2025-354T12:23:44,NSats,000,
2025-354T12:23:44,SF,000,
2025-354T12:23:44,GDE,000,
2025-354T12:23:44,ErrP,00.0,
2025-354T12:23:44,ErrN,00.0,
2025-354T12:23:44,AuxStatus,CS1R,
2025-354T12:23:44,AvgVin,240.4,U
2025-354T12:23:44,AvgVout,240.4,U
2025-354T12:23:44,AvgAmps,0013.0,I
2025-354T12:23:44,Avg_kVA,03.1252,S
2025-354T12:23:44,Avg_kW,-005.360,P
2025-354T12:23:44,PSats,000,
2025-354T12:23:44,NSats,000,
2025-354T12:23:44,SF,000,
2025-354T12:23:44,GDE,000,
2025-354T12:23:44,ErrP,00.0,
2025-354T12:23:44,ErrN,00.0,
2025-354T12:23:44,AuxStatus,CS1R,
2025-354T12:23:45,AvgVin,240.6,U
2025-354T12:23:45,AvgVout,240.4,U
2025-354T12:23:45,AvgAmps,0013.0,I
2025-354T12:23:45,Avg_kVA,03.1252,S
2025-354T12:23:45,Avg_kW,-005.789,P
2025-354T12:23:45,PSats,000,
2025-354T12:23:45,NSats,000,
2025-354T12:23:45,SF,000,
2025-354T12:23:45,GDE,000,
2025-354T12:23:45,ErrP,00.0,
2025-354T12:23:45,ErrN,00.0,
2025-354T12:23:45,AuxStatus,CS1R,
2025-354T12:23:45,AvgVin,240.4,U
2025-354T12:23:45,AvgVout,240.3,U
2025-354T12:23:45,AvgAmps,0013.0,I
2025-354T12:23:45,Avg_kVA,03.1239,S
2025-354T12:23:45,Avg_kW,-004.901,P
2025-354T12:23:45,PSats,000,
2025-354T12:23:45,NSats,000,
2025-354T12:23:45,SF,000,
2025-354T12:23:45,GDE,000,
2025-354T12:23:45,ErrP,00.0,
2025-354T12:23:45,ErrN,00.0,
2025-354T12:23:45,AuxStatus,CS1R,
2025-354T12:23:46,AvgVin,240.4,U
2025-354T12:23:46,AvgVout,240.3,U
2025-354T12:23:46,AvgAmps,0013.0,I
2025-354T12:23:46,Avg_kVA,03.1239,S
2025-354T12:23:46,Avg_kW,-001.488,P
2025-354T12:23:46,PSats,000,
2025-354T12:23:46,NSats,000,
2025-354T12:23:46,SF,000,
2025-354T12:23:46,GDE,000,
2025-354T12:23:46,ErrP,00.0,
2025-354T12:23:46,ErrN,00.0,
2025-354T12:23:46,AuxStatus,CS1R,
2025-354T12:23:46,AvgVin,240.3,U
2025-354T12:23:46,AvgVout,240.2,U
2025-354T12:23:46,AvgAmps,0013.0,I
2025-354T12:23:46,Avg_kVA,03.1226,S
2025-354T12:23:46,Avg_kW,-005.347,P
2025-354T12:23:46,PSats,000,
2025-354T12:23:46,NSats,000,
2025-354T12:23:46,SF,000,
2025-354T12:23:46,GDE,000,
2025-354T12:23:46,ErrP,00.0,
2025-354T12:23:46,ErrN,00.0,
2025-354T12:23:46,AuxStatus,CS1R,
2025-354T12:23:47,AvgVin,240.4,U
2025-354T12:23:47,AvgVout,240.3,U
2025-354T12:23:47,AvgAmps,0013.0,I
2025-354T12:23:47,Avg_kVA,03.1239,S
2025-354T12:23:47,Avg_kW,-005.402,P
2025-354T12:23:47,PSats,000,
2025-354T12:23:47,NSats,000,
2025-354T12:23:47,SF,000,
2025-354T12:23:47,GDE,000,
2025-354T12:23:47,ErrP,00.0,
2025-354T12:23:47,ErrN,00.0,
2025-354T12:23:47,AuxStatus,CS1R,
2025-354T12:23:47,AvgVin,240.3,U
2025-354T12:23:47,AvgVout,240.2,U
2025-354T12:23:47,AvgAmps,0013.0,I
2025-354T12:23:47,Avg_kVA,03.1226,S
2025-354T12:23:47,Avg_kW,-001.030,P
2025-354T12:23:47,PSats,000,
2025-354T12:23:47,NSats,000,
2025-354T12:23:47,SF,000,
2025-354T12:23:47,GDE,000,
2025-354T12:23:47,ErrP,00.0,
2025-354T12:23:47,ErrN,00.0,
2025-354T12:23:47,AuxStatus,CS1R,
2025-354T12:23:48,AvgVin,240.5,U
2025-354T12:23:48,AvgVout,240.3,U
2025-354T12:23:48,AvgAmps,0013.0,I
2025-354T12:23:48,Avg_kVA,03.1239,S
2025-354T12:23:48,Avg_kW,-004.391,P
2025-354T12:23:48,PSats,000,
2025-354T12:23:48,NSats,000,
2025-354T12:23:48,SF,000,
2025-354T12:23:48,GDE,000,
2025-354T12:23:48,ErrP,00.0,
2025-354T12:23:48,ErrN,00.0,
2025-354T12:23:48,AuxStatus,CS1R,
2025-354T12:23:48,AvgVin,240.3,U
2025-354T12:23:48,AvgVout,240.2,U
2025-354T12:23:48,AvgAmps,0013.0,I
